nodename	dN	dS	id
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_251
LIN	0.010143	0.132997	auto_500_252
AFR	0.000821	0.009092	auto_500_252
MIM	0.001046	0.008397	auto_500_252
AFR_MIM	0.004696	0.058778	auto_500_252
TENT	0.00099	0.006608	auto_500_252
DUM	0.001116	0.006128	auto_500_252
TENT_DUM	0.004536	0.047769	auto_500_252
BI	0.001662	0.013741	auto_500_252
PAC	0.000181	0.002118	auto_500_252
SARA	0.001014	0.007169	auto_500_252
PAC_SARA	0.000532	0.006976	auto_500_252
BI_PAC_SARA	0.002966	0.040502	auto_500_252
TENT_DUM_BI_PAC_SARA	0.001555	0.019421	auto_500_252
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_252
LIN	0.009653	0.134672	auto_500_253
AFR	0.000734	0.009047	auto_500_253
MIM	0.000967	0.008055	auto_500_253
AFR_MIM	0.004473	0.057862	auto_500_253
TENT	0.001012	0.006273	auto_500_253
DUM	0.001113	0.006272	auto_500_253
TENT_DUM	0.004434	0.04833	auto_500_253
BI	0.001459	0.013109	auto_500_253
PAC	0.000126	0.001632	auto_500_253
SARA	0.000826	0.006605	auto_500_253
PAC_SARA	0.000474	0.00661	auto_500_253
BI_PAC_SARA	0.002726	0.041732	auto_500_253
TENT_DUM_BI_PAC_SARA	0.001359	0.018881	auto_500_253
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_253
LIN	0.010579	0.130956	auto_500_254
AFR	0.00082	0.00891	auto_500_254
MIM	0.001088	0.009249	auto_500_254
AFR_MIM	0.00453	0.056195	auto_500_254
TENT	0.00115	0.006467	auto_500_254
DUM	0.001264	0.006448	auto_500_254
TENT_DUM	0.004672	0.047457	auto_500_254
BI	0.001714	0.013138	auto_500_254
PAC	0.000154	0.001801	auto_500_254
SARA	0.000948	0.007212	auto_500_254
PAC_SARA	0.000535	0.006623	auto_500_254
BI_PAC_SARA	0.003005	0.039977	auto_500_254
TENT_DUM_BI_PAC_SARA	0.001466	0.019658	auto_500_254
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_254
LIN	0.010517	0.132818	auto_500_255
AFR	0.000873	0.009457	auto_500_255
MIM	0.001194	0.008748	auto_500_255
AFR_MIM	0.004546	0.059577	auto_500_255
TENT	0.000873	0.006824	auto_500_255
DUM	0.001092	0.006478	auto_500_255
TENT_DUM	0.004427	0.048034	auto_500_255
BI	0.001628	0.013427	auto_500_255
PAC	0.000124	0.001422	auto_500_255
SARA	0.000957	0.00716	auto_500_255
PAC_SARA	0.00049	0.006185	auto_500_255
BI_PAC_SARA	0.002926	0.041819	auto_500_255
TENT_DUM_BI_PAC_SARA	0.001391	0.019446	auto_500_255
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_255
LIN	0.010076	0.134112	auto_500_256
AFR	0.000801	0.009456	auto_500_256
MIM	0.001029	0.008617	auto_500_256
AFR_MIM	0.004494	0.058874	auto_500_256
TENT	0.001108	0.007329	auto_500_256
DUM	0.001062	0.006453	auto_500_256
TENT_DUM	0.004445	0.047917	auto_500_256
BI	0.001553	0.013119	auto_500_256
PAC	0.00013	0.001507	auto_500_256
SARA	0.000884	0.006749	auto_500_256
PAC_SARA	0.000478	0.006364	auto_500_256
BI_PAC_SARA	0.002762	0.041573	auto_500_256
TENT_DUM_BI_PAC_SARA	0.001435	0.018628	auto_500_256
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_256
LIN	0.009468	0.139176	auto_500_257
AFR	0.000771	0.009555	auto_500_257
MIM	0.00105	0.009868	auto_500_257
AFR_MIM	0.00409	0.060061	auto_500_257
TENT	0.001017	0.007764	auto_500_257
DUM	0.001042	0.006421	auto_500_257
TENT_DUM	0.004337	0.050403	auto_500_257
BI	0.001563	0.01408	auto_500_257
PAC	0.000171	0.001915	auto_500_257
SARA	0.00094	0.007142	auto_500_257
PAC_SARA	0.000447	0.006566	auto_500_257
BI_PAC_SARA	0.002729	0.042749	auto_500_257
TENT_DUM_BI_PAC_SARA	0.001338	0.019583	auto_500_257
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_257
LIN	0.010193	0.136231	auto_500_258
AFR	0.000744	0.009805	auto_500_258
MIM	0.001049	0.00905	auto_500_258
AFR_MIM	0.00428	0.058458	auto_500_258
TENT	0.001035	0.006581	auto_500_258
DUM	0.001161	0.006629	auto_500_258
TENT_DUM	0.004438	0.047472	auto_500_258
BI	0.001583	0.013088	auto_500_258
PAC	0.000184	0.001855	auto_500_258
SARA	0.000931	0.006569	auto_500_258
PAC_SARA	0.000493	0.006591	auto_500_258
BI_PAC_SARA	0.002828	0.040943	auto_500_258
TENT_DUM_BI_PAC_SARA	0.001448	0.019174	auto_500_258
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_258
LIN	0.010319	0.132976	auto_500_259
AFR	0.000975	0.009271	auto_500_259
MIM	0.001156	0.008255	auto_500_259
AFR_MIM	0.004417	0.05679	auto_500_259
TENT	0.00107	0.006283	auto_500_259
DUM	0.001154	0.006265	auto_500_259
TENT_DUM	0.004768	0.048443	auto_500_259
BI	0.001743	0.012808	auto_500_259
PAC	0.000227	0.001558	auto_500_259
SARA	0.000912	0.007135	auto_500_259
PAC_SARA	0.000475	0.006127	auto_500_259
BI_PAC_SARA	0.002839	0.041855	auto_500_259
TENT_DUM_BI_PAC_SARA	0.001461	0.018374	auto_500_259
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_259
LIN	0.009754	0.132699	auto_500_25
AFR	0.000809	0.00906	auto_500_25
MIM	0.001001	0.008616	auto_500_25
AFR_MIM	0.004293	0.058725	auto_500_25
TENT	0.001164	0.007027	auto_500_25
DUM	0.001159	0.007489	auto_500_25
TENT_DUM	0.004479	0.046914	auto_500_25
BI	0.001422	0.013526	auto_500_25
PAC	0.000149	0.001811	auto_500_25
SARA	0.000893	0.006599	auto_500_25
PAC_SARA	0.00047	0.006391	auto_500_25
BI_PAC_SARA	0.002812	0.041502	auto_500_25
TENT_DUM_BI_PAC_SARA	0.00141	0.017779	auto_500_25
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_25
LIN	0.00979	0.135281	auto_500_260
AFR	0.000978	0.009871	auto_500_260
MIM	0.001022	0.009096	auto_500_260
AFR_MIM	0.004195	0.057206	auto_500_260
TENT	0.001032	0.006808	auto_500_260
DUM	0.001062	0.00748	auto_500_260
TENT_DUM	0.004509	0.048875	auto_500_260
BI	0.001577	0.014006	auto_500_260
PAC	0.000138	0.00162	auto_500_260
SARA	0.000889	0.007713	auto_500_260
PAC_SARA	0.000436	0.006026	auto_500_260
BI_PAC_SARA	0.002609	0.042822	auto_500_260
TENT_DUM_BI_PAC_SARA	0.001171	0.018858	auto_500_260
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_260
LIN	0.009773	0.1348	auto_500_261
AFR	0.000858	0.009604	auto_500_261
MIM	0.000981	0.009279	auto_500_261
AFR_MIM	0.004256	0.057339	auto_500_261
TENT	0.001027	0.007035	auto_500_261
DUM	0.001131	0.007186	auto_500_261
TENT_DUM	0.00463	0.047351	auto_500_261
BI	0.001466	0.012788	auto_500_261
PAC	0.000178	0.001588	auto_500_261
SARA	0.000877	0.006546	auto_500_261
PAC_SARA	0.000459	0.006332	auto_500_261
BI_PAC_SARA	0.002904	0.041344	auto_500_261
TENT_DUM_BI_PAC_SARA	0.001372	0.017571	auto_500_261
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_261
LIN	0.0102	0.133431	auto_500_262
AFR	0.000836	0.009436	auto_500_262
MIM	0.001073	0.008301	auto_500_262
AFR_MIM	0.004613	0.059833	auto_500_262
TENT	0.00112	0.006614	auto_500_262
DUM	0.001044	0.006491	auto_500_262
TENT_DUM	0.004708	0.047665	auto_500_262
BI	0.001582	0.013307	auto_500_262
PAC	0.00013	0.001345	auto_500_262
SARA	0.000981	0.006743	auto_500_262
PAC_SARA	0.00055	0.007189	auto_500_262
BI_PAC_SARA	0.002973	0.039873	auto_500_262
TENT_DUM_BI_PAC_SARA	0.001491	0.017116	auto_500_262
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_262
LIN	0.009767	0.131062	auto_500_263
AFR	0.000745	0.00877	auto_500_263
MIM	0.001053	0.008318	auto_500_263
AFR_MIM	0.003839	0.057991	auto_500_263
TENT	0.001065	0.00644	auto_500_263
DUM	0.001116	0.006461	auto_500_263
TENT_DUM	0.004255	0.04808	auto_500_263
BI	0.001492	0.013721	auto_500_263
PAC	0.000156	0.001309	auto_500_263
SARA	0.000888	0.006343	auto_500_263
PAC_SARA	0.000458	0.006143	auto_500_263
BI_PAC_SARA	0.002596	0.040795	auto_500_263
TENT_DUM_BI_PAC_SARA	0.001217	0.018942	auto_500_263
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_263
LIN	0.010628	0.129728	auto_500_264
AFR	0.000817	0.009527	auto_500_264
MIM	0.00103	0.007709	auto_500_264
AFR_MIM	0.004176	0.056349	auto_500_264
TENT	0.001028	0.006624	auto_500_264
DUM	0.0011	0.00613	auto_500_264
TENT_DUM	0.004463	0.046872	auto_500_264
BI	0.001485	0.013357	auto_500_264
PAC	0.000165	0.001557	auto_500_264
SARA	0.000873	0.006644	auto_500_264
PAC_SARA	0.000487	0.005946	auto_500_264
BI_PAC_SARA	0.002803	0.040674	auto_500_264
TENT_DUM_BI_PAC_SARA	0.001388	0.017569	auto_500_264
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_264
LIN	0.009857	0.134007	auto_500_265
AFR	0.000737	0.008856	auto_500_265
MIM	0.001055	0.009352	auto_500_265
AFR_MIM	0.004506	0.056796	auto_500_265
TENT	0.001066	0.006613	auto_500_265
DUM	0.001117	0.00656	auto_500_265
TENT_DUM	0.004654	0.046809	auto_500_265
BI	0.001613	0.014301	auto_500_265
PAC	0.000199	0.002002	auto_500_265
SARA	0.001001	0.006811	auto_500_265
PAC_SARA	0.000512	0.006955	auto_500_265
BI_PAC_SARA	0.002722	0.041307	auto_500_265
TENT_DUM_BI_PAC_SARA	0.001421	0.01793	auto_500_265
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_265
LIN	0.009863	0.135537	auto_500_266
AFR	0.000856	0.00966	auto_500_266
MIM	0.001188	0.009164	auto_500_266
AFR_MIM	0.004699	0.058213	auto_500_266
TENT	0.001079	0.007235	auto_500_266
DUM	0.001069	0.006447	auto_500_266
TENT_DUM	0.004935	0.049434	auto_500_266
BI	0.00172	0.013494	auto_500_266
PAC	0.000175	0.002031	auto_500_266
SARA	0.000922	0.006469	auto_500_266
PAC_SARA	0.000504	0.006926	auto_500_266
BI_PAC_SARA	0.003087	0.041037	auto_500_266
TENT_DUM_BI_PAC_SARA	0.00153	0.019535	auto_500_266
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_266
LIN	0.009719	0.134101	auto_500_267
AFR	0.000691	0.009181	auto_500_267
MIM	0.000972	0.008743	auto_500_267
AFR_MIM	0.004199	0.058323	auto_500_267
TENT	0.001128	0.007399	auto_500_267
DUM	0.001149	0.006422	auto_500_267
TENT_DUM	0.004216	0.04859	auto_500_267
BI	0.001445	0.013668	auto_500_267
PAC	0.000156	0.001573	auto_500_267
SARA	0.000945	0.006075	auto_500_267
PAC_SARA	0.000491	0.00678	auto_500_267
BI_PAC_SARA	0.002911	0.041677	auto_500_267
TENT_DUM_BI_PAC_SARA	0.001403	0.018535	auto_500_267
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_267
LIN	0.009654	0.135072	auto_500_268
AFR	0.000817	0.009456	auto_500_268
MIM	0.001021	0.009002	auto_500_268
AFR_MIM	0.00436	0.058841	auto_500_268
TENT	0.00114	0.00662	auto_500_268
DUM	0.001111	0.006635	auto_500_268
TENT_DUM	0.004793	0.048436	auto_500_268
BI	0.001551	0.013617	auto_500_268
PAC	0.000134	0.001988	auto_500_268
SARA	0.000889	0.006638	auto_500_268
PAC_SARA	0.000433	0.006053	auto_500_268
BI_PAC_SARA	0.002847	0.041581	auto_500_268
TENT_DUM_BI_PAC_SARA	0.001543	0.01811	auto_500_268
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_268
LIN	0.010065	0.131143	auto_500_269
AFR	0.000855	0.008527	auto_500_269
MIM	0.001096	0.009001	auto_500_269
AFR_MIM	0.004351	0.057927	auto_500_269
TENT	0.001001	0.006816	auto_500_269
DUM	0.001148	0.006246	auto_500_269
TENT_DUM	0.004726	0.046664	auto_500_269
BI	0.001562	0.013201	auto_500_269
PAC	0.000157	0.001877	auto_500_269
SARA	0.000867	0.007086	auto_500_269
PAC_SARA	0.000447	0.005827	auto_500_269
BI_PAC_SARA	0.002876	0.041634	auto_500_269
TENT_DUM_BI_PAC_SARA	0.001473	0.01654	auto_500_269
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_269
LIN	0.010236	0.131041	auto_500_26
AFR	0.000922	0.008743	auto_500_26
MIM	0.000944	0.008043	auto_500_26
AFR_MIM	0.004425	0.056983	auto_500_26
TENT	0.001012	0.006494	auto_500_26
DUM	0.001013	0.006449	auto_500_26
TENT_DUM	0.004784	0.047827	auto_500_26
BI	0.001613	0.013217	auto_500_26
PAC	0.000187	0.001609	auto_500_26
SARA	0.001007	0.00712	auto_500_26
PAC_SARA	0.000507	0.006485	auto_500_26
BI_PAC_SARA	0.002817	0.040612	auto_500_26
TENT_DUM_BI_PAC_SARA	0.001203	0.018839	auto_500_26
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_26
LIN	0.010558	0.131085	auto_500_270
AFR	0.000907	0.009508	auto_500_270
MIM	0.001141	0.008449	auto_500_270
AFR_MIM	0.004669	0.057641	auto_500_270
TENT	0.000963	0.006516	auto_500_270
DUM	0.001134	0.006624	auto_500_270
TENT_DUM	0.004628	0.046918	auto_500_270
BI	0.001829	0.013254	auto_500_270
PAC	0.000156	0.002027	auto_500_270
SARA	0.000911	0.007497	auto_500_270
PAC_SARA	0.000546	0.006774	auto_500_270
BI_PAC_SARA	0.002906	0.042871	auto_500_270
TENT_DUM_BI_PAC_SARA	0.001526	0.018115	auto_500_270
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_270
LIN	0.009946	0.131423	auto_500_271
AFR	0.000781	0.009033	auto_500_271
MIM	0.001049	0.009168	auto_500_271
AFR_MIM	0.004592	0.058875	auto_500_271
TENT	0.001149	0.007303	auto_500_271
DUM	0.001101	0.00727	auto_500_271
TENT_DUM	0.004674	0.047335	auto_500_271
BI	0.001639	0.013684	auto_500_271
PAC	0.000171	0.001647	auto_500_271
SARA	0.000884	0.007123	auto_500_271
PAC_SARA	0.000435	0.005743	auto_500_271
BI_PAC_SARA	0.002695	0.040707	auto_500_271
TENT_DUM_BI_PAC_SARA	0.001311	0.019364	auto_500_271
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_271
LIN	0.009837	0.131532	auto_500_272
AFR	0.000835	0.008981	auto_500_272
MIM	0.001096	0.008559	auto_500_272
AFR_MIM	0.004537	0.056867	auto_500_272
TENT	0.000972	0.006408	auto_500_272
DUM	0.001244	0.006543	auto_500_272
TENT_DUM	0.004818	0.048951	auto_500_272
BI	0.001691	0.013638	auto_500_272
PAC	9e-05	0.001351	auto_500_272
SARA	0.000911	0.006046	auto_500_272
PAC_SARA	0.000513	0.00686	auto_500_272
BI_PAC_SARA	0.00269	0.041207	auto_500_272
TENT_DUM_BI_PAC_SARA	0.00145	0.01736	auto_500_272
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_272
LIN	0.009946	0.129978	auto_500_273
AFR	0.000788	0.008744	auto_500_273
MIM	0.001091	0.008119	auto_500_273
AFR_MIM	0.004326	0.05644	auto_500_273
TENT	0.000983	0.006774	auto_500_273
DUM	0.001076	0.006187	auto_500_273
TENT_DUM	0.004434	0.047784	auto_500_273
BI	0.001602	0.013346	auto_500_273
PAC	0.000178	0.001905	auto_500_273
SARA	0.000925	0.006916	auto_500_273
PAC_SARA	0.000466	0.006095	auto_500_273
BI_PAC_SARA	0.003006	0.040415	auto_500_273
TENT_DUM_BI_PAC_SARA	0.001349	0.017814	auto_500_273
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_273
LIN	0.010115	0.133618	auto_500_274
AFR	0.000734	0.009114	auto_500_274
MIM	0.001056	0.009102	auto_500_274
AFR_MIM	0.004284	0.058927	auto_500_274
TENT	0.001016	0.006573	auto_500_274
DUM	0.001183	0.006806	auto_500_274
TENT_DUM	0.004619	0.047941	auto_500_274
BI	0.001708	0.013864	auto_500_274
PAC	0.000178	0.001834	auto_500_274
SARA	0.000913	0.007133	auto_500_274
PAC_SARA	0.00052	0.006863	auto_500_274
BI_PAC_SARA	0.002874	0.043177	auto_500_274
TENT_DUM_BI_PAC_SARA	0.001451	0.019262	auto_500_274
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_274
LIN	0.010499	0.131054	auto_500_275
AFR	0.000872	0.009069	auto_500_275
MIM	0.001025	0.00865	auto_500_275
AFR_MIM	0.004729	0.057227	auto_500_275
TENT	0.001042	0.005894	auto_500_275
DUM	0.001182	0.006572	auto_500_275
TENT_DUM	0.004584	0.046758	auto_500_275
BI	0.001684	0.013244	auto_500_275
PAC	0.000149	0.001429	auto_500_275
SARA	0.000852	0.007378	auto_500_275
PAC_SARA	0.000501	0.006254	auto_500_275
BI_PAC_SARA	0.003173	0.041369	auto_500_275
TENT_DUM_BI_PAC_SARA	0.001506	0.017976	auto_500_275
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_275
LIN	0.009915	0.136924	auto_500_276
AFR	0.000924	0.008545	auto_500_276
MIM	0.001029	0.008331	auto_500_276
AFR_MIM	0.004442	0.059161	auto_500_276
TENT	0.00092	0.006384	auto_500_276
DUM	0.001052	0.006231	auto_500_276
TENT_DUM	0.004495	0.049452	auto_500_276
BI	0.001526	0.013071	auto_500_276
PAC	0.000135	0.001556	auto_500_276
SARA	0.000859	0.006839	auto_500_276
PAC_SARA	0.000463	0.006401	auto_500_276
BI_PAC_SARA	0.002594	0.0436	auto_500_276
TENT_DUM_BI_PAC_SARA	0.001391	0.018557	auto_500_276
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_276
LIN	0.00921	0.132095	auto_500_277
AFR	0.000693	0.009343	auto_500_277
MIM	0.000934	0.009471	auto_500_277
AFR_MIM	0.004208	0.057852	auto_500_277
TENT	0.001003	0.007033	auto_500_277
DUM	0.000974	0.006432	auto_500_277
TENT_DUM	0.004295	0.048407	auto_500_277
BI	0.001254	0.012751	auto_500_277
PAC	0.000164	0.001794	auto_500_277
SARA	0.000835	0.006659	auto_500_277
PAC_SARA	0.000463	0.006643	auto_500_277
BI_PAC_SARA	0.00269	0.041646	auto_500_277
TENT_DUM_BI_PAC_SARA	0.001195	0.01717	auto_500_277
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_277
LIN	0.010157	0.134503	auto_500_278
AFR	0.000854	0.00892	auto_500_278
MIM	0.001103	0.008612	auto_500_278
AFR_MIM	0.004585	0.057643	auto_500_278
TENT	0.000949	0.006456	auto_500_278
DUM	0.001044	0.006802	auto_500_278
TENT_DUM	0.004523	0.046582	auto_500_278
BI	0.001811	0.013136	auto_500_278
PAC	0.000179	0.001696	auto_500_278
SARA	0.00083	0.006965	auto_500_278
PAC_SARA	0.000445	0.005899	auto_500_278
BI_PAC_SARA	0.002893	0.043102	auto_500_278
TENT_DUM_BI_PAC_SARA	0.001337	0.018237	auto_500_278
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_278
LIN	0.00942	0.129689	auto_500_279
AFR	0.000754	0.009104	auto_500_279
MIM	0.000986	0.009045	auto_500_279
AFR_MIM	0.004178	0.058858	auto_500_279
TENT	0.001072	0.00655	auto_500_279
DUM	0.001221	0.006761	auto_500_279
TENT_DUM	0.004235	0.047133	auto_500_279
BI	0.001552	0.012622	auto_500_279
PAC	0.000119	0.001821	auto_500_279
SARA	0.000932	0.007059	auto_500_279
PAC_SARA	0.000462	0.006357	auto_500_279
BI_PAC_SARA	0.002706	0.041782	auto_500_279
TENT_DUM_BI_PAC_SARA	0.001387	0.018225	auto_500_279
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_279
LIN	0.01087	0.132686	auto_500_27
AFR	0.000914	0.009222	auto_500_27
MIM	0.001144	0.009314	auto_500_27
AFR_MIM	0.004828	0.05762	auto_500_27
TENT	0.001279	0.006286	auto_500_27
DUM	0.001376	0.007287	auto_500_27
TENT_DUM	0.005074	0.047212	auto_500_27
BI	0.00173	0.014169	auto_500_27
PAC	0.000179	0.001486	auto_500_27
SARA	0.001038	0.006851	auto_500_27
PAC_SARA	0.000578	0.007052	auto_500_27
BI_PAC_SARA	0.002967	0.042625	auto_500_27
TENT_DUM_BI_PAC_SARA	0.001466	0.018948	auto_500_27
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_27
LIN	0.010269	0.134522	auto_500_280
AFR	0.000744	0.009316	auto_500_280
MIM	0.001026	0.009265	auto_500_280
AFR_MIM	0.004688	0.059484	auto_500_280
TENT	0.001057	0.006671	auto_500_280
DUM	0.001157	0.006492	auto_500_280
TENT_DUM	0.004815	0.04853	auto_500_280
BI	0.001682	0.013854	auto_500_280
PAC	8.7e-05	0.001657	auto_500_280
SARA	0.000865	0.006423	auto_500_280
PAC_SARA	0.000548	0.007174	auto_500_280
BI_PAC_SARA	0.003081	0.042014	auto_500_280
TENT_DUM_BI_PAC_SARA	0.00146	0.018075	auto_500_280
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_280
LIN	0.010947	0.133474	auto_500_281
AFR	0.000924	0.009242	auto_500_281
MIM	0.001107	0.008221	auto_500_281
AFR_MIM	0.004726	0.058553	auto_500_281
TENT	0.001028	0.006008	auto_500_281
DUM	0.001194	0.005819	auto_500_281
TENT_DUM	0.005093	0.050339	auto_500_281
BI	0.001678	0.013334	auto_500_281
PAC	0.000154	0.001995	auto_500_281
SARA	0.000874	0.007048	auto_500_281
PAC_SARA	0.000496	0.006043	auto_500_281
BI_PAC_SARA	0.003041	0.041698	auto_500_281
TENT_DUM_BI_PAC_SARA	0.001457	0.017425	auto_500_281
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_281
LIN	0.010079	0.13439	auto_500_282
AFR	0.00085	0.009015	auto_500_282
MIM	0.001169	0.009209	auto_500_282
AFR_MIM	0.004688	0.059673	auto_500_282
TENT	0.001024	0.006082	auto_500_282
DUM	0.001247	0.006613	auto_500_282
TENT_DUM	0.004973	0.046507	auto_500_282
BI	0.00174	0.013493	auto_500_282
PAC	0.000241	0.001691	auto_500_282
SARA	0.000941	0.006927	auto_500_282
PAC_SARA	0.000461	0.00615	auto_500_282
BI_PAC_SARA	0.003224	0.04311	auto_500_282
TENT_DUM_BI_PAC_SARA	0.001561	0.01862	auto_500_282
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_282
LIN	0.010029	0.133368	auto_500_283
AFR	0.000737	0.009253	auto_500_283
MIM	0.001111	0.008721	auto_500_283
AFR_MIM	0.00432	0.058435	auto_500_283
TENT	0.001023	0.006513	auto_500_283
DUM	0.000878	0.006305	auto_500_283
TENT_DUM	0.00446	0.047408	auto_500_283
BI	0.001503	0.013079	auto_500_283
PAC	0.00018	0.001887	auto_500_283
SARA	0.000928	0.006881	auto_500_283
PAC_SARA	0.000473	0.006295	auto_500_283
BI_PAC_SARA	0.002741	0.041832	auto_500_283
TENT_DUM_BI_PAC_SARA	0.001378	0.02003	auto_500_283
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_283
LIN	0.0106	0.135823	auto_500_284
AFR	0.000851	0.009163	auto_500_284
MIM	0.00101	0.008925	auto_500_284
AFR_MIM	0.00469	0.057122	auto_500_284
TENT	0.001017	0.005835	auto_500_284
DUM	0.001165	0.005419	auto_500_284
TENT_DUM	0.00449	0.047239	auto_500_284
BI	0.001633	0.012774	auto_500_284
PAC	0.000158	0.001619	auto_500_284
SARA	0.000963	0.006834	auto_500_284
PAC_SARA	0.000451	0.00578	auto_500_284
BI_PAC_SARA	0.003072	0.042479	auto_500_284
TENT_DUM_BI_PAC_SARA	0.001563	0.018588	auto_500_284
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_284
LIN	0.010572	0.133329	auto_500_285
AFR	0.000869	0.009191	auto_500_285
MIM	0.001289	0.009329	auto_500_285
AFR_MIM	0.004843	0.057803	auto_500_285
TENT	0.00095	0.006743	auto_500_285
DUM	0.001304	0.00683	auto_500_285
TENT_DUM	0.005276	0.047833	auto_500_285
BI	0.001655	0.013067	auto_500_285
PAC	0.000198	0.001682	auto_500_285
SARA	0.000966	0.007531	auto_500_285
PAC_SARA	0.000508	0.006406	auto_500_285
BI_PAC_SARA	0.003058	0.041751	auto_500_285
TENT_DUM_BI_PAC_SARA	0.001599	0.016867	auto_500_285
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_285
LIN	0.010417	0.134254	auto_500_286
AFR	0.000945	0.009844	auto_500_286
MIM	0.00113	0.009547	auto_500_286
AFR_MIM	0.004496	0.059363	auto_500_286
TENT	0.001109	0.006878	auto_500_286
DUM	0.001283	0.006673	auto_500_286
TENT_DUM	0.004757	0.048806	auto_500_286
BI	0.001607	0.013099	auto_500_286
PAC	0.000139	0.001615	auto_500_286
SARA	0.000965	0.006833	auto_500_286
PAC_SARA	0.000453	0.005835	auto_500_286
BI_PAC_SARA	0.002954	0.041466	auto_500_286
TENT_DUM_BI_PAC_SARA	0.001475	0.018572	auto_500_286
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_286
LIN	0.00924	0.135164	auto_500_287
AFR	0.000876	0.009555	auto_500_287
MIM	0.001039	0.008612	auto_500_287
AFR_MIM	0.004417	0.058915	auto_500_287
TENT	0.000971	0.00712	auto_500_287
DUM	0.001126	0.006758	auto_500_287
TENT_DUM	0.004253	0.048879	auto_500_287
BI	0.001519	0.013607	auto_500_287
PAC	0.000188	0.001885	auto_500_287
SARA	0.000949	0.007151	auto_500_287
PAC_SARA	0.000442	0.006471	auto_500_287
BI_PAC_SARA	0.002692	0.042115	auto_500_287
TENT_DUM_BI_PAC_SARA	0.001401	0.017645	auto_500_287
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_287
LIN	0.01121	0.137556	auto_500_288
AFR	0.000867	0.009303	auto_500_288
MIM	0.001161	0.008918	auto_500_288
AFR_MIM	0.004742	0.058566	auto_500_288
TENT	0.001201	0.006819	auto_500_288
DUM	0.001209	0.00612	auto_500_288
TENT_DUM	0.005156	0.048274	auto_500_288
BI	0.001788	0.014216	auto_500_288
PAC	0.000232	0.001958	auto_500_288
